,Exp_num,Unnamed: 0,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,Activity,Sub_Num,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,Sub_Num,Unnamed: 0,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x
1735,21204,1999,0.527862,0.963969,0.269681,3.23594,4.872875,2.205473,0.743161,1.526746,0.625624,5,1,0.40145751,0.84955468,-0.148285912,0.235135455,0.347290293,-0.003482815,-0.015599103,0.046617015,0.255562,0.606296,-0.711864,-2.362689,-3.640887,-1.455756,-0.749856,-0.5539,-0.648526,0.166100725,0.766128208,0.030464577,0.640296761,0.826832514,0.23129898,0.02150231,0.024854131,0.013696962,0.061897319,0.09386011,0.287571471,1.241115987,1.719860956,0.770816597,0.21740662,0.274299401,0,0,-0.351212667,-0.957679623,-0.46885061,0.400534388,0.172667289,1.035569214,-0.097131832
1736,21205,2399,0.522883,0.977105,0.23292,2.950784,4.008397,2.372676,0.580447,1.216159,0.570993,5,1,0.379152328,0.8455255,-0.196767203,0.210312982,0.327144058,0.022881892,0.019738278,0.02206989,0.177336,0.548616,-0.76149,-2.64609,-3.855561,-1.862335,-0.595975,-0.370182,-0.64997,0.149288556,0.788507602,0.030782087,0.666628817,1.078091459,0.278652836,0.018371711,0.020731391,0.011861822,0.069918835,0.112871091,0.291961463,1.206377606,1.709371249,0.836748055,0.21452757,0.219653103,0,0,-0.540082702,-1.063792889,-0.440839678,0.356484645,-0.077675898,0.896147921,-0.042314439
1737,21206,2799,0.645963,0.972392,0.146736,3.088064,4.755876,2.637551,0.568613,1.381076,0.672947,5,1,0.46808525,0.79996928,-0.212325783,0.152929138,0.476943225,-0.045611147,-0.05622514,0.071231877,0.229983,0.425744,-0.710761,-2.371276,-3.732815,-2.209504,-0.845298,-0.501573,-0.584188,0.22579841,0.718187708,0.019748828,0.601004094,1.211958374,0.275751075,0.021106171,0.023107161,0.019125255,0.085977706,0.125935083,0.269910198,1.203170197,1.628260938,0.865538816,0.217400188,0.263641017,0,0,-0.395680138,-1.030896454,-0.437119869,0.441356227,0.050054274,0.937963514,-0.043143135
1738,21300,399,-0.076202,0.991095,0.668966,1.940308,4.411568,1.182582,0.660354,1.139349,0.706432,5,5,-0.18861015,0.907667743,0.27300574,-0.21601935,0.531372793,0.074632578,0.028063092,0.025947768,-0.324569,0.725808,-0.145,-3.494751,-2.832138,-1.952819,-0.469051,-0.710679,-0.820069,0.034571266,0.879987527,0.06905044,1.102258324,0.617680673,0.107399475,0.013859523,0.044632908,0.020662025,0.056993494,0.076752159,0.238853837,1.391305709,1.142438962,0.494004773,0.18971124,0.310491232,0,0,-0.200721986,-0.811605565,0.008837952,-0.538683547,0.352528097,-0.830741164,0.478080966
1739,21301,799,-0.02032,0.993925,0.806972,2.344519,4.112224,1.251396,0.61385,1.047157,0.710009,5,5,-0.168102507,0.906361947,0.269783032,-0.070445613,0.421928923,0.064390915,0.02559057,0.015210067,-0.326523,0.578913,-0.170985,-3.337023,-2.397511,-1.603351,-0.545947,-0.603601,-0.538293,0.028480722,0.896642343,0.060765948,1.243212685,0.723034972,0.088481619,0.010562084,0.033599352,0.014830985,0.065814229,0.08988648,0.255413522,1.348865857,1.170083459,0.453155813,0.186443827,0.278429579,0,0,-0.232431068,-1.419347984,0.094600892,-0.595904285,0.334861921,-0.756542087,0.011306015
1740,21302,1199,-0.040107,0.997943,0.628372,1.913287,2.95452,1.231212,0.681092,0.851372,0.571169,5,5,-0.161775488,0.912606223,0.28700734,-0.05593405,0.383071133,0.062389675,0.026108827,0.026048065,-0.312571,0.776617,-0.101036,-3.185588,-2.08733,-1.390254,-0.640209,-0.52945,-0.446604,0.02411113,0.856294832,0.097092272,1.028589529,0.650486111,0.075961628,0.011707494,0.030789594,0.022317528,0.068286029,0.066893893,0.222706462,1.272447943,1.021151598,0.420541899,0.185871297,0.255203013,0,0,-0.331635637,-0.37126017,-0.149000841,-0.656465715,0.051238395,-0.659566046,0.046619034
1741,21303,1599,0.038467,0.999838,0.89508,2.605274,3.052634,1.28484,0.811933,1.151619,1.189039,5,5,-0.153308587,0.906857557,0.246748522,-0.039704658,0.403641135,0.04209502,0.003189355,0.003786172,-0.373081,0.424844,-0.250276,-3.062359,-2.562384,-1.755326,-0.567974,-0.630899,-0.479475,0.019803162,0.899426523,0.042412754,1.113578377,0.657255927,0.096795073,0.018701068,0.029230152,0.012189529,0.108111405,0.114864032,0.261816195,1.294170204,1.032934006,0.482252211,0.21320998,0.307561976,0,0,-0.217515818,-2.38751795,0.406967917,-0.558849025,0.013627239,-0.722046958,0.252890007
1742,21304,1999,0.09535,0.999976,0.643007,2.131227,2.576639,0.882124,0.766794,1.074965,0.480356,5,5,-0.219359225,0.891664328,0.300347212,-0.04967858,0.345972172,0.057892832,0.088077872,0.048782545,-0.387497,0.731421,-0.062784,-2.95194,-2.110537,-1.614861,-0.645882,-0.658034,-0.468898,0.068263427,0.821477577,0.100766369,1.120850984,0.521949505,0.075176219,0.021143449,0.024482086,0.015722473,0.116594673,0.078359185,0.216836989,1.247219627,0.958760572,0.456078043,0.192291953,0.26987517,0,0,1.053867135,-0.447190667,-0.090732208,-0.594116763,-0.000699971,-0.93009534,-0.444778696
1743,21305,2399,0.053689,0.999987,0.674085,1.820819,3.908304,1.240171,0.798909,0.922297,0.590911,5,5,-0.112444763,0.930695337,0.212260595,-0.080910892,0.369485115,0.040424558,-0.025360615,0.013203875,-0.353118,0.708744,-0.27194,-3.072346,-2.392426,-1.199656,-0.655535,-0.457748,-0.323005,0.00287452,0.913837538,0.038370856,0.937493824,0.564370643,0.056639929,0.020213043,0.023413752,0.016255813,0.122537215,0.069404472,0.237598448,1.244013752,1.0382863,0.414122594,0.208222365,0.26690035,0,0,-0.553339789,-1.301261878,0.184848859,-0.628721781,0.38777454,-0.366098075,0.262449192
1744,21400,399,0.188968,0.999948,0.291745,2.073457,2.40917,1.032825,0.292595,1.240202,0.488955,5,18,-0.075882198,0.973247917,-0.015855275,0.04024129,0.389687385,-0.003458218,-0.017686673,0.00420985,-0.255607,0.904967,-0.406572,-1.228212,-0.706516,-0.984058,-1.181649,-0.548331,-0.610835,0.014542922,0.955939332,0.023848574,0.579422755,0.070379614,0.102854403,0.009443197,0.026743033,0.013272906,0.112914218,0.02004317,0.183691393,0.926536873,0.659497388,0.395756619,0.168312479,0.267261685,0,0,0.583633716,-1.036820891,-0.188596294,0.565262147,1.143369659,0.008941869,-2.012104774
1745,21401,799,0.101629,0.999994,0.188264,2.298471,2.785205,0.953911,0.353096,0.934057,0.736259,5,18,-0.06618231,0.969183203,-0.146627643,-0.011546785,0.448630468,-0.00917396,-0.030627325,0.007412835,-0.227866,0.887881,-0.438571,-1.359355,-0.690207,-0.882092,-0.664248,-0.494838,-0.382576,0.006186359,0.971832202,0.017222848,0.502013887,0.197607902,0.123846877,0.006725643,0.017497221,0.011728675,0.08616167,0.034788458,0.16203145,0.876639084,0.691513582,0.44925996,0.138503248,0.233990547,0,0,0.042437598,-0.996724022,-0.160943487,0.697849149,0.922102835,0.101204166,-0.728276152
1746,21402,1199,0.100906,0.999923,0.19775,2.054249,2.936604,0.82746,0.298821,0.80484,0.568906,5,18,-0.08178663,0.977849658,-0.089056553,-0.017384855,0.38004631,-0.023120125,-0.025963113,-0.006537908,-0.223183,0.914179,-0.340818,-1.157157,-0.833225,-1.003938,-0.670319,-0.611587,-0.49787,0.007126197,0.976188462,0.016355425,0.466386682,0.081764985,0.120146481,0.003896631,0.018799777,0.007891511,0.08574432,0.022651114,0.146262472,0.851116494,0.694808776,0.422147296,0.131229531,0.244903697,0,0,0.070252063,-1.003329989,0.07311239,0.797407102,1.476301784,-0.135533009,-1.546234087
1747,21403,1599,0.038885,0.999994,0.110242,2.378166,2.254317,0.936592,0.424289,1.205855,0.686872,5,18,-0.098181517,0.965886555,-0.15102558,-0.021895898,0.319320477,0.002934973,-0.004164983,0.011847267,-0.258822,0.865943,-0.429327,-1.196322,-0.758344,-1.06676,-0.629789,-0.494522,-0.410746,0.007912643,0.976366321,0.014412046,0.436061743,0.084140884,0.113074825,0.004415606,0.012988021,0.010792459,0.081601266,0.040421757,0.162493669,0.881007506,0.616731454,0.429899826,0.140234983,0.243750628,0,0,-0.252416732,-0.912263754,-0.24894107,0.844528589,1.036639038,0.036891141,-1.014417244
1748,21404,1999,0.042269,0.999905,0.173685,2.24352,2.670563,0.876176,0.372367,1.382575,0.545945,5,18,-0.096792735,0.97123478,-0.11842115,0.026819005,0.38236597,-0.029178423,-0.03192547,-0.009514195,-0.273329,0.872467,-0.427552,-1.246488,-0.804698,-0.942166,-0.724229,-0.659686,-0.484329,0.008069878,0.976246823,0.01687348,0.409742664,0.10593893,0.123293683,0.005899097,0.017106293,0.006825192,0.082534477,0.032273033,0.159790038,0.898983611,0.694935963,0.430506251,0.142071162,0.248732435,0,0,-0.12108785,-1.099489725,-0.044180799,0.794905923,1.067538003,0.046347436,-1.187543309
1749,21405,2399,0.01636,0.999988,0.124652,2.005641,2.519312,0.898963,0.38295,1.316153,0.523209,5,18,-0.112657422,0.966808075,-0.144502873,-0.061603815,0.395412025,0.017342043,-0.015724203,0.006972758,-0.265763,0.881152,-0.439776,-1.207184,-0.69294,-0.909532,-0.719366,-0.566636,-0.470162,0.012951192,0.970241831,0.015818139,0.423499905,0.094629058,0.122977868,0.004897342,0.018116084,0.011098927,0.080785579,0.036617693,0.154623233,0.858961791,0.651641696,0.436848401,0.14176086,0.244542058,0,0,-0.089118846,-0.8624371,-0.164637874,0.860764474,1.066427356,-0.05803819,-1.419873029
1750,21406,2799,0.07249,0.999984,0.131189,1.91674,2.276438,0.867751,0.38776,1.361031,0.558273,5,18,-0.082668065,0.972810948,-0.121631573,-0.019352917,0.39951953,-0.006725935,-0.037570905,-0.001461607,-0.260352,0.859492,-0.439867,-1.168934,-0.802271,-0.917821,-0.671203,-0.544967,-0.537168,0.005252264,0.983299317,0.011680553,0.324666453,0.114017949,0.137266695,0.004445828,0.015104553,0.01064983,0.092583225,0.035817121,0.149076353,0.782804197,0.605592536,0.439869107,0.145266939,0.240278044,0,0,-0.31539167,-1.393511582,-0.351257594,0.83210818,0.934569797,-0.148733272,-1.085108066
1751,21407,3199,0.06206,0.999991,0.12491,1.840757,2.346977,0.936978,0.396474,1.086434,0.560564,5,18,-0.088506212,0.975681033,-0.094009365,-0.031190142,0.390788613,-0.000493818,-0.026715848,0.010397478,-0.271466,0.891822,-0.39621,-1.242042,-0.606651,-0.804976,-0.647026,-0.532844,-0.517258,0.007366375,0.983329065,0.009833485,0.35869831,0.103619715,0.120954426,0.003748061,0.014557559,0.007043154,0.085229932,0.031011352,0.152362034,0.807484453,0.544742424,0.425818185,0.136240552,0.245128542,0,0,-0.08439656,-1.347789436,-0.452270487,0.819453278,1.103880284,0.16208796,-1.273025504
1752,21500,399,0.462901,0.998902,0.378382,3.849137,3.483814,2.164069,1.054001,1.839519,0.756796,5,20,0.195154923,0.905322348,-0.19821587,0.053485353,0.443689198,-0.08017509,-0.021043655,0.03397095,-0.019491,0.587901,-0.762791,-3.153547,-2.23026,-1.773694,-0.877696,-0.79544,-1.011528,0.038555561,0.855105683,0.061895787,1.888274417,0.494600749,0.276405768,0.025510136,0.063568998,0.026309102,0.110737585,0.088025842,0.28854392,1.656743137,1.088486818,0.745963758,0.24858938,0.375819434,0,0,0.076203699,-0.845032281,0.004769249,0.357734785,0.21958812,0.468385715,-0.058534412
1753,21501,799,0.425449,0.995608,0.216489,3.544844,3.162631,2.087036,0.923382,2.252362,0.722888,5,20,0.249773247,0.89093909,-0.224792895,0.107667412,0.606759105,-0.077099208,-0.064056752,0.062301347,-0.002143,0.608541,-0.751575,-3.424014,-2.730265,-2.21339,-0.800006,-0.661753,-1.073247,0.064697992,0.863914572,0.040317659,1.558372734,0.632494679,0.251240047,0.022779613,0.029243582,0.019023194,0.090443564,0.106474648,0.272070493,1.55738105,1.117351871,0.717902957,0.256373052,0.330190679,0,0,-0.302999604,-1.144880026,-0.300733702,0.370925668,-0.024874416,0.382478833,-0.018031421
1754,21502,1199,0.346379,0.99774,0.339984,4.215904,3.084127,2.102847,1.187285,1.71525,0.965254,5,20,0.17229231,0.920115915,-0.163195665,0.226272608,0.438704658,-0.036992995,0.001184785,0.029522122,-0.05307,0.594873,-0.75699,-2.838032,-2.216927,-1.728554,-1.213475,-0.855544,-1.257832,0.033033287,0.912993978,0.042362688,2.327388157,0.549034713,0.31333808,0.026289282,0.048037197,0.021884322,0.090093511,0.083920049,0.286608035,1.736976152,1.013346309,0.734321993,0.264636438,0.350004983,0,0,-0.358076064,-1.329513595,-0.195604668,0.401799481,0.122884976,0.350632873,-0.115160505
1755,21503,1599,0.41104,0.996013,0.323447,4.29648,2.906132,2.225885,0.778147,1.423289,0.721426,5,20,0.258536375,0.870821252,-0.26662044,0.03889851,0.444836505,-0.041342675,-0.063503025,0.075045097,0.070687,0.595221,-0.780943,-2.368683,-2.344517,-1.595678,-1.071471,-0.625644,-1.238979,0.074316247,0.842188349,0.078196618,1.890805133,0.962704835,0.356758662,0.024046437,0.032260844,0.023406858,0.080582121,0.115142068,0.290248611,1.580527352,1.231591796,0.792893882,0.23896258,0.313954855,0,0,-0.449987219,-0.854310892,-0.018876386,0.51841268,-0.07672915,0.640115957,0.007940184
1756,21504,1999,0.372201,0.999428,0.164248,4.259624,2.914812,2.177582,1.787073,1.950639,0.936178,5,20,0.16846106,0.910974307,-0.226687883,0.09262669,0.381311515,-0.058698675,0.019035772,0.023227565,-0.009184,0.59505,-0.765488,-2.464122,-1.846557,-1.896977,-0.764889,-0.833982,-1.988025,0.032684666,0.913826497,0.050034876,1.833570004,0.450562373,0.322851808,0.018970743,0.044157378,0.020918005,0.089702358,0.098898009,0.269724785,1.557335033,0.950567759,0.726737302,0.237770655,0.351357592,0,0,-0.248445496,-1.173824462,-0.218021597,0.513726835,0.304119722,0.622825454,1.120627303
1757,21505,2399,0.442341,0.996123,0.33205,4.311452,3.027512,2.039763,1.343965,2.043429,0.772893,5,20,0.250651712,0.87921159,-0.255963558,0.090439662,0.410914167,-0.075117917,-0.072080888,0.063233338,0.084093,0.619623,-0.755149,-2.732188,-1.988412,-1.651569,-0.820597,-0.654207,-1.576416,0.066016226,0.848249347,0.069225295,1.974457982,0.582174216,0.369984693,0.022091474,0.034361455,0.025655456,0.082028358,0.109077648,0.283290357,1.597552795,1.025185679,0.731154801,0.284616118,0.350678797,0,0,-0.070888956,-0.90422814,-0.033110555,0.484973488,0.174448243,0.650382676,1.077585698
1758,21506,2799,0.340119,0.998868,0.184889,4.203819,3.529766,1.882483,1.200723,2.019202,0.903154,5,20,0.1570604,0.913079385,-0.214553122,0.087773845,0.408754497,-0.092159472,0.02086466,0.040553948,-0.030886,0.585363,-0.786488,-2.394666,-2.334995,-2.219617,-0.787155,-0.741259,-1.485706,0.028674706,0.922121356,0.036829319,2.105251763,0.48334906,0.320719797,0.025325717,0.046581979,0.021212175,0.085393422,0.097772057,0.28099961,1.617889533,1.03490477,0.718178357,0.259283859,0.365617775,0,0,-0.258736721,-1.271671151,-0.25741395,0.526558916,0.309783673,0.333340647,0.708757275
1759,21600,399,0.630658,0.999935,0.285952,3.28681,4.422333,5.05759,0.769034,2.452043,0.518184,5,10,0.176404662,0.938721395,-0.03793913,0.073844392,0.40304582,0.028331005,-0.010525692,0.029481215,-0.218073,0.594518,-0.524758,-4.358622,-2.428462,-4.514757,-0.947973,-0.908603,-0.724385,0.03351591,0.940050505,0.016706685,0.691784236,0.663059263,1.048474193,0.040189719,0.049811098,0.014851149,0.217699885,0.077502982,0.181810514,1.186588525,1.16577031,1.519476649,0.294752499,0.439533724,0,0,0.122551934,-2.098044788,-0.454919304,0.262527553,0.431673555,0.113760813,-0.055266437
1760,21601,799,0.678151,0.999924,0.179409,3.182257,3.683911,4.416698,1.183077,3.677903,0.691172,5,10,0.252294923,0.91767834,-0.10676701,0.072925033,0.359394755,-0.065753063,-0.065082635,0.042829497,-0.111655,0.608362,-0.439458,-4.071569,-3.588117,-4.253582,-0.753068,-0.802481,-0.797054,0.0477605,0.94374718,0.013621184,0.631998673,0.562599816,0.843103515,0.032102093,0.042746834,0.014350134,0.218458231,0.104641951,0.156007218,1.157443676,1.12505829,1.427922116,0.27177833,0.492714663,0,0,0.334103864,-1.427663729,-0.295398095,0.193239407,-0.039760988,0.168088044,0.048560511
1761,21602,1199,0.73184,0.999287,0.2855,3.126887,4.587578,4.852116,1.043438,2.229787,0.616106,5,10,0.329136622,0.892228618,-0.040839477,0.151073185,0.397085842,0.01579979,-0.01366046,0.02188571,-0.079319,0.544704,-0.470904,-2.49374,-3.689564,-4.881533,-0.927397,-0.738955,-0.773084,0.108048686,0.885656035,0.014689925,0.575521817,0.572001111,1.108323796,0.03690934,0.037351749,0.016551605,0.22157399,0.114065453,0.179024064,1.151235083,1.116328439,1.638882517,0.298208799,0.396289261,0,0,0.060475968,-1.275297459,-0.346694283,0.415786024,0.009982962,0.171578203,0.314703597
1762,21700,399,0.421885,0.978488,0.179769,2.953618,3.132895,1.675678,0.934763,0.926047,0.461944,5,3,0.297125292,0.916812588,-0.17433818,0.130853838,0.380808558,0.014137485,-0.037754528,0.01404936,0.202918,0.796935,-0.548937,-2.514134,-1.966198,-1.02679,-0.65038,-0.534282,-0.820637,0.087408923,0.872346661,0.021529671,0.766274656,0.366397146,0.05193399,0.020339615,0.056254806,0.014050704,0.049253449,0.045515658,0.190730815,1.136456778,0.897775432,0.419564275,0.216788957,0.344841495,0,0,0.488357473,-1.014744341,-0.326220716,0.095928558,0.426230559,0.321114342,0.926866534
1763,21701,799,0.37912,0.983336,0.177997,2.396744,2.659682,1.031363,0.577032,1.109479,0.496364,5,3,0.252560835,0.930443655,-0.177582577,0.121017105,0.38782753,-0.009468827,-0.010394635,0.013839888,0.168977,0.792516,-0.547524,-2.414228,-1.926352,-1.145433,-0.578108,-0.572792,-0.692819,0.063096233,0.904810003,0.020477885,0.606054465,0.240393705,0.062159419,0.016786999,0.05296,0.017807991,0.036675045,0.048642664,0.18797216,1.028219353,0.790747479,0.417729287,0.198022373,0.34500629,0,0,0.330341843,-1.312282216,-0.364608503,0.023138873,0.363791119,-0.129112445,0.456193036
1764,21702,1199,0.387538,0.983979,0.120642,2.312099,2.466369,1.471829,0.515665,1.152759,0.413922,5,3,0.277441788,0.929490308,-0.14808385,0.118087243,0.386809765,0.011448738,-0.03858634,0.01396037,0.174304,0.75072,-0.617269,-2.449437,-1.88091,-1.173564,-0.606898,-0.61264,-0.656198,0.073896718,0.888129158,0.012104845,0.555925022,0.324831193,0.057767642,0.016824944,0.050636929,0.010042173,0.045249325,0.043666416,0.182419834,1.046847811,0.790540185,0.407621658,0.187340091,0.341820237,0,0,0.450402941,-1.732724907,-0.640180323,0.022275724,0.138690208,0.232189915,0.408595201
1765,21800,399,0.412342,0.99995,0.344927,4.325749,3.64076,3.122218,1.289944,3.531079,0.761631,5,22,0.093300333,0.915439305,-0.192253228,0.02568201,0.466420455,0.02731179,-0.04826273,0.087345743,-0.184577,0.588655,-0.788872,-3.519537,-2.456303,-2.304547,-1.480354,-1.218903,-1.227874,0.021281514,0.927217831,0.0476703,1.932385219,0.97356305,0.869395929,0.046527183,0.078147761,0.071471811,0.160765598,0.103430171,0.282925751,1.807861798,1.223883359,1.283646987,0.385884312,0.558528483,0,0,-0.056170758,-1.403778653,-0.244958225,0.545070233,-0.08533751,0.670165923,-0.056598283
1766,21801,799,0.453035,0.999944,0.303167,3.773022,3.15205,3.425678,2.0371,3.9735,1.052495,5,22,0.163609377,0.90369345,-0.21236069,0.063584378,0.454743205,0.026823552,-0.053845673,0.06943474,-0.198946,0.611631,-0.693102,-3.584842,-2.98575,-2.756109,-1.116846,-1.094228,-1.15668,0.029318571,0.913760812,0.050932897,1.563281708,0.886109835,1.106387626,0.053364695,0.057342041,0.046289972,0.183962424,0.112639433,0.255385982,1.531468714,1.217467509,1.411321795,0.387221939,0.573201073,0,0,-0.093213483,-1.155093851,-0.11400582,0.407282872,-0.183345709,0.662393923,0.336485452
1767,21900,399,0.460589,0.998442,0.252124,2.705108,3.347442,2.102437,0.692583,1.053557,0.466842,5,7,0.179514122,0.95429462,-0.038174773,0.01755246,0.375123802,0.015417652,-0.046538412,0.01133405,-0.11156,0.807563,-0.371944,-1.524104,-1.680035,-1.844906,-1.098,-0.595277,-0.80517,0.022241238,0.949896854,0.021539312,0.597280914,0.25156775,0.367620361,0.013333921,0.026389212,0.005889827,0.142949218,0.049865464,0.181241616,0.906430588,0.861575304,0.909611278,0.206496824,0.262499787,0,0,0.317025076,-1.439422048,-0.102199906,0.540235514,0.631907742,0.222314888,-0.878346796
1768,21901,799,0.502553,0.999327,0.248331,2.513858,2.970547,2.242588,0.522967,1.138693,0.371182,5,7,0.180725953,0.947568963,-0.060306382,0.031966033,0.391917892,0.025236885,-0.009955417,0.023866028,-0.054874,0.765213,-0.448346,-1.840441,-2.012918,-2.053387,-0.690403,-0.449313,-0.459457,0.023715775,0.957694203,0.017847776,0.53202427,0.329436635,0.307261822,0.012419955,0.026458993,0.005556903,0.158033302,0.063193136,0.192371579,0.965283842,0.8131725,0.951325564,0.189747753,0.263611922,0,0,0.375624763,-1.395739305,-0.362497482,0.638323387,0.165096733,0.295182752,-0.605589393
1769,21902,1199,0.482841,0.996959,0.290104,2.376766,2.640168,2.261015,0.523204,0.919621,0.363755,5,7,0.207828888,0.947965925,-0.037398822,0.088507575,0.353318208,0.086717173,-0.04449851,0.018808683,-0.078663,0.786706,-0.424952,-1.669332,-1.677025,-2.317634,-0.717791,-0.404146,-0.600297,0.033975144,0.945596863,0.01772452,0.521540757,0.323479975,0.370245986,0.012510098,0.026309164,0.00715659,0.136934102,0.057380977,0.186715631,0.938438816,0.821688613,0.922837785,0.188558312,0.247776668,0,0,0.425218562,-1.531435287,-0.267531481,0.473413883,0.153338922,0.219912282,-0.478588319
1770,22000,399,0.889465,0.999174,0.278374,4.24576,4.208718,2.552406,0.503518,4.517059,0.956315,5,12,-0.084529865,0.872419858,-0.124728027,0.120187018,0.19543984,-0.155429105,-0.040746328,0.038808107,-0.415608,0.409779,-0.746176,-3.90152,-8.09671,-6.779102,-0.700767,-0.84325,-0.670681,0.06952773,0.852645399,0.024073245,1.364970675,0.613851574,0.653048103,0.020570537,0.031348685,0.026055318,0.350004495,0.132247158,0.277001233,1.740966035,1.397187701,1.264262789,0.235135273,0.375665092,0,0,1.720333848,-1.814073734,-0.713976335,0.123406068,-0.48540816,-1.028218984,-0.51493517
